OnaSiglas,IdOrganizacion,OrgFechaRegistro,OrgNombreComercial,OrgRazonSocial,OrgCodigoAcreditacion,OrgPais,OrgCiudad,OrgDireccion,OrgWeb,orgCorreo,orgTelefono,OrgEstadoAcreditado,OrgEsquemaAcreditado,OrgNormaAcreditada,OrgReconocimiento,OrgFechaEfectivaAcreditacion,OrgPeriodoVigencia,OrgFechaActualizacion,OrgUrlCertificado
SAE,213,--,BMTLAB,"BMTLAB LABORATORIOS E INGENIERIA SOCIEDAD POR ACCIONES SIMPLIFICADA",NULL,Ecuador,Riobamba,"CONDOMINIOS DE LA CRUZADA SOCIAL B10 202 Y 11 DE NOVIEMBRE",NULL,123bmtlab2021@gmail.com,"+593 99 139 1623",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 03:27:22",https://sisac.acreditacion.gob.ec/storage/users/bmendoza2021/accreditation_application/1225/pdf_actives_scopes/2024_02_07_08_27_22_Alcances_E-SAE-LEN-22-005_20240207_082717.pdf
SAE,24,--,"BRITRANSFORMADORES S.A.","BRITRANSFORMADORES S.A.","SAE LEN 20-004",Ecuador,Durán,"LOTIZACION LAS BRISAS Barrio: CAFIESA Calle: SN Numero: 1B Interseccion: SN Manzana: 1 Piso: 0 Carretero: VIA DURAN - TAMBO Kilometro: 4.5 Referencia ubicacion: DETRAS DE LA FABRICA DE CHOCOLATES CAFIESA",NULL,123asistentelab@britransformadores.com,"+593 98 959 6243",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-07-25 12:00:50","https://sisac.acreditacion.gob.ec/storage/users/laboratorio_bri/accreditation_application/1991/pdf_actives_scopes/2024_07_25_17_00_50_Alcances_E-SAE LEN 19.006_20240725_170044.pdf"
SAE,754,--,"BST GLOBAL CERTIFICATION SERVICES","BUSINESS SOLUTIONS AND TRADING CONSBST S.A - CONSBST SA","SAE CSC 21-001",Ecuador,Guayaquil,"Bálsamos 414 y Ébanos",NULL,123gerencia@bstcertificadora.com,"+593 4-506-0043",Acreditado,"SISTEMAS DE GESTIÓN DE CALIDAD","ISO/IEC 17021-1, ISO/IEC 17021-3",Nacional,--,--,"2024-03-05 10:00:10",https://sisac.acreditacion.gob.ec/storage/users/jecheverria2499/accreditation_application/1517/pdf_actives_scopes/2024_03_05_15_00_10_Alcances_E-SAE-CSC-19.001_20240305_150004.pdf
SAE,367,--,"Bureau Veritas Ecuador S.A.","Bureau Veritas Ecuador S.A.","SAE CSC 09-002",Ecuador,Quito,"Checoslovaquia E9-95 y Suiza, Edificio Eveliza Plaza, Piso 8 , oficina 801",NULL,123isabel.munoz@bureauveritas.com,"+593 4-239-9201",Acreditado,"SISTEMAS DE GESTIÓN DE CALIDAD","ISO/IEC 17021-1, ISO/IEC 17021-3",Nacional,--,--,"2024-07-04 04:40:19","https://sisac.acreditacion.gob.ec/storage/users/bve17021/accreditation_application/1250/pdf_actives_scopes/2024_07_04_09_40_19_Alcances_OAE PCSC E 04-002_20240704_094012.pdf"
SAE,368,--,"Bureau Veritas Ecuador S.A.","Bureau Veritas Ecuador S.A.","SAE OI 13-013",Ecuador,Quito,"Checoslovaquia E9-95 y Suiza, Edificio Eveliza Plaza, Piso 8, oficina 801",NULL,123carla.simbana@bureauveritas.com,"+593 4-239-9201",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-11-21 09:10:30","https://sisac.acreditacion.gob.ec/storage/users/bve17020/accreditation_application/820/pdf_actives_scopes/2024_11_21_14_10_30_Alcances_OAE OI 12-015_20241121_141003.pdf"
SAE,173,--,"Bureau Veritas Ecuador S.A.","Bureau Veritas Ecuador S.A.","SAE CP 14-001",Ecuador,Quito,"Checoslovaquia E9-95 y Suiza, Edificio Eveliza Plaza, Piso 8 , oficina 801",NULL,123veronika.caicedo@bureauveritas.com,"+593 98 895 1097",Acreditado,PRODUCTOS,"NTE INEN-ISO/IEC 17065",Nacional,--,--,"2024-07-02 03:50:19","https://sisac.acreditacion.gob.ec/storage/users/bve2022/accreditation_application/1601/pdf_actives_scopes/2024_07_02_08_50_19_Alcances_OAE PCP E 13-003_20240702_085009.pdf"
SAE,369,--,"Bureau Veritas Ecuador S.A.","Bureau Veritas Ecuador S.A.","SAE LEN 07-006",Ecuador,Guayaquil,"Cdla. Guayaquil Tercer callejón 14 y Emilio Soro Lorente Mz8 , solar 4",NULL,123gloria.coronel@bureauveritas.com,"+593 98 972 9415",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-08-01 10:49:42","https://sisac.acreditacion.gob.ec/storage/users/bve17025/accreditation_application/426/pdf_actives_scopes/2024_08_01_15_49_42_Alcances_OAE PLE 2E 007-004_20240801_154934.pdf"
SAE,1117,--,"Bureau Veritas Ecuador S.A.","Bureau Veritas Ecuador S.A.","SAE OVV 24-001",Ecuador,Quito,"Checoslovaquis E9-95 y Suiza, Edificio Eveliza Plaza, Piso 8 oficina 801",NULL,123isabel.munoz@bureauveritas.com,"+593 4-239-9201",Acreditado,VERIFICACIÓN,"NTE INEN-ISO/IEC 17029",Nacional,--,--,"2024-10-08 13:00:04",https://sisac.acreditacion.gob.ec/storage/users/bve17029/accreditation_application/2241/pdf_actives_scopes/2024_10_08_18_00_04_Alcances_E-SAE-OVV-23.003_20241008_180002.pdf
SAE,393,--,C.I.C.,"CALIDAD INTERNACIONAL DE CERTIFICACIONES CICAYBECE S.A.","SAE CSC 14-001",Ecuador,Quito,"Pedro Ponce Carrasco E8-06 y Diego de Almagro Edf. Almagro Plaza",NULL,123jefaturatecnica@cicert.com.ec,"+593 2-515-0734",Acreditado,"SISTEMAS DE GESTIÓN DE CALIDAD","ISO/IEC 17021-1, ISO/IEC 17021-3",Nacional,--,--,"2024-03-18 09:24:13","https://sisac.acreditacion.gob.ec/storage/users/cic2022/accreditation_application/1159/pdf_actives_scopes/2024_03_18_14_24_13_Alcances_OAE PCSC E 13-005_20240318_142406.pdf"
SAE,184,--,"CALIVERIF CIA. LTDA.","VERIFICADORA DE CALIDAD CALIVERIF CIA. LTDA.","SAE OI 13-002",Ecuador,Quito,"Pedregal N34-224 y Rumipamba",NULL,123inspecciones@caliverif.com,"+593 99 031 7650",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-09-16 04:18:44","https://sisac.acreditacion.gob.ec/storage/users/caliverif/accreditation_application/1430/pdf_actives_scopes/2024_09_16_09_18_44_Alcances_OAE OI 12-017_20240916_091836.pdf"
SAE,514,--,"CALPELAB Cía. Ltda.","CALPELAB Cía. Ltda.","SAE LC 20-003",Ecuador,Quito,"Av. De Los Conquistadores E14-197 y General Alfonso Perrier",NULL,123calpelab@mcgages.com,"+593 99 873 6691",Retirado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-08-29 04:42:07","https://sisac.acreditacion.gob.ec/storage/users/calpelab/accreditation_application/1129/pdf_actives_scopes/2024_08_29_09_42_07_Alcances_E-SAE LCA 19.002_20240829_094202.pdf"
SAE,707,--,"Camacho Cifuentes Laboratorio e Ingenieria Total","Ecudyveng Cia Ltda","SAE LEN 17-002",Ecuador,Quito,"Montevideo Oe10-60",NULL,123mypcons@uio.telconet.net,"+593 99 759 3724",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-05-17 04:40:15","https://sisac.acreditacion.gob.ec/storage/users/ecudyveng22/accreditation_application/1572/pdf_actives_scopes/2024_05_17_09_40_15_Alcances_E-SAE LEN 16.015_20240517_094004.pdf"
SAE,51,--,"CAMIN CARGO CONTROL ECUADOR","CAMINCARGO CONTROL ECUADOR S.A.","SAE OI 13-005",Ecuador,Quito,"Av. Amazonas N 34-159 e Iñaquito",NULL,123OpsEcuador@camincargo.com,"+593 2-292-0027",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 03:33:32","https://sisac.acreditacion.gob.ec/storage/users/qcamin45*/accreditation_application/1305/pdf_actives_scopes/2024_02_07_08_33_32_Alcances_OAE OI 12-013_20240207_083325.pdf"
SAE,491,--,"CEDINAP CENTRO DE INGENIERÍA","CEDINAP CENTRO DE INGENIERIA APLICADA PACE & SINCON CIA.LTDA.","SAE OI 18-027",Ecuador,Riobamba,"Riobamba: Larrea 21-27 y Guayaquil 2do piso OF. 4",NULL,123cedinapservicios@gmail.com,"+593 3-294-4544",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-29 06:48:11","https://sisac.acreditacion.gob.ec/storage/users/22cedinap/accreditation_application/1256/pdf_actives_scopes/2024_02_29_11_48_11_Alcances_SAE INS 18-003_20240229_114805.pdf"
SAE,272,--,CENAIN,"ASSAYLAB CIA LTDA","SAE LEN 10-016",Ecuador,Quito,"Av. Real Audiencia N66-97 y de los Eucaliptos",NULL,123assaylabcenain@gmail.com,"+593 99 710 1449",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 03:25:44","https://sisac.acreditacion.gob.ec/storage/users/assaylabcenain/accreditation_application/1212/pdf_actives_scopes/2024_02_07_08_25_44_Alcances_OAE LE 10-007_20240207_082538.pdf"
SAE,229,--,"cendingenieria s.a.","cendingenieria s.a.`","SAE LEN 19-016",Ecuador,Ambato,"César Salazar y Bouger Izamba Ambato",NULL,123mariobrito@cendingenieria.com,"+593 99 980 7639",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-08-07 11:57:42","https://sisac.acreditacion.gob.ec/storage/users/marionetada3/accreditation_application/531/pdf_actives_scopes/2024_08_07_16_57_42_Alcances_E-SAE-LEN 19.008_20240807_165737.pdf"
SAE,263,--,"CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CENTRAL QUITO","CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA CENTRAL QUITO","SAE LCL 17-002",Ecuador,Quito,"FLORES N6-28 Y OLMEDO",NULL,123sylvia.obaco@iess.gob.ec,"+593 2-396-7200",Acreditado,CLÍNICOS,"ISO 15189:2012",Nacional,--,--,"2024-10-15 11:47:18","https://sisac.acreditacion.gob.ec/storage/users/laboiesscentral/accreditation_application/1562/pdf_actives_scopes/2024_10_15_16_47_18_Alcances_E SAE LCL 16.002_20241015_164716.pdf"
SAE,299,--,"Centro de Diagnostico Clínico Veterinario ANIMALAB CIA. LTDA.","Centro de Diagnostico Clínico Veterinario ANIMALAB CIA. LTDA.","SAE LEN 22-003",Ecuador,Mejí­a,"Machachi, Av. Pablo Guarderas y Nardos N7-84",NULL,123c.d.c.v.animalab@hotmail.com,"+593 99 706 0045",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-07-04 14:51:28","https://sisac.acreditacion.gob.ec/storage/users/hcanimalab12/accreditation_application/629/pdf_actives_scopes/2024_07_04_19_51_28_Alcances_E-SAE-LEN 20.009_20240704_195120.pdf"
SAE,29,--,"CENTRO DE INVESTIGACIÓN DE TECNOLOGÍAS AMBIENTALES- CITGAV- EP PETROECUADOR","Empresa Pública de Hidrocarburos del Ecuador EP Petroecuador","SAE LEN 21-013",Ecuador,"Joya de los Sachas","Joya de los Sachas, vía Sacha-Coca km. 4 ½ tras de la Estación Sacha Central, Campamento de EP PETROECUADOR, Proyecto Amazonia Viva.",NULL,123Karina.Garcia@eppetroecuador.ec,2993700,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-09-19 10:29:18","https://sisac.acreditacion.gob.ec/storage/users/citgav/accreditation_application/2122/pdf_actives_scopes/2024_09_19_15_29_18_Alcances_E-SAE LEN21 .001_20240919_152913.pdf"
SAE,352,--,"Centro de Investigación y Control Ambiental - CICAM","Escuela Politécnica Nacional","SAE LEN 06-012",Ecuador,Quito,"Ladrón de Guevara E11-253 y Andalucía",NULL,123cicam@epn.edu.ec,"+593 2-393-8864",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-05-31 15:26:14","https://sisac.acreditacion.gob.ec/storage/users/cicam/accreditation_application/708/pdf_actives_scopes/2024_05_31_20_26_14_Alcances_OAE PLE 2E 05 003_20240531_202607.pdf"
SAE,280,--,"Centro de Metrología del Ejército Ecuatoriano CMEE","Agrupamiento de Comunicaciones y Guerra Electrónica de la Fuerza Terrestre","SAE LEN 10-006",Ecuador,Quito,"Av. Los Pinos N7-105 y Av. 6 de Diciembre/ Urb. Kennedy FUERTE MILITAR RUMIÑAHUI",NULL,123dpto_calidad@cmee.mil.ec,2414432,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-07-01 08:36:52","https://sisac.acreditacion.gob.ec/storage/users/cmee22/accreditation_application/470/pdf_actives_scopes/2024_07_01_13_36_52_Alcances_OAE LE-08-004_20240701_133646.pdf"
SAE,273,--,"Centro de Metrología del Ejército Ecuatoriano CMEE","Agrupamiento de Comunicaciones y Guerra Electrónica de la Fuerza Terrestre","SAE LC 10-005",Ecuador,Quito,"Av. Los Pinos N7-105 y Av. 6 de Diciembre/ Urb. Kennedy FUERTE MILITAR RUMIÑAHUI",NULL,123calidad-cmee@hotmail.com,2414432,Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-07-04 19:05:47","https://sisac.acreditacion.gob.ec/storage/users/cmee2022/accreditation_application/1398/pdf_actives_scopes/2024_07_05_00_05_47_Alcances_OAE LC-08-004_20240705_000504.pdf"
SAE,269,--,"CENTRO DE SOLUCIONES ANALITICAS INTEGRALES CENTROCESAL CIA LTDA.","CENTRO DE SOLUCIONES ANALITICAS INTEGRALES CENTROCESAL CIA LTDA.","SAE LEN 12-001",Ecuador,Quito,"Calle Ignacio Asín N52-208 y Gonzalo Valdiviezo, Edificio CENTROCESAL.",NULL,123infocentrocesal@gmail.com,"+593 2-500-3838",Acreditado,"INVESTIGACIÓN Y CONTROL DE CALIDAD","NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 03:37:08","https://sisac.acreditacion.gob.ec/storage/users/centrocesal/accreditation_application/1033/pdf_actives_scopes/2024_02_07_08_37_08_Alcances_OAE LE 11-003_20240207_083703.pdf"
SAE,342,--,"Centros Médicos Especializados Cruz Roja Ecuatoriana","Compañía de Servicios Solidarios Cruz Vital S.A.","SAE LEN 16-016",Ecuador,Quito,"Papallacta OE1-66 y Av. De la Prensa",NULL,123gestioncalidad@centrosmedicoscruzroja.com.ec,(02)2245074,Retirado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-11-22 09:46:03","https://sisac.acreditacion.gob.ec/storage/users/mcevallos/accreditation_application/655/pdf_actives_scopes/2024_11_22_14_46_03_Alcances_SAE LE 15-009_20241122_144602.pdf"
SAE,159,--,"CEO ECUADOR CIA. LTDA.","CRANES ENGINEERING & OPERATOR ECUADOR CIA. LTDA.","SAE OI 22-006",Ecuador,Quito,"Pasaje los Ángeles 134 y Eloy Alfaro",NULL,123p.mora@ceoecuador.net,"+593 2-222-3390",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-10-23 10:42:06",https://sisac.acreditacion.gob.ec/storage/users/pmora1279/accreditation_application/881/pdf_actives_scopes/2024_10_23_15_42_06_Alcances_E-SAE-OI-21-002_20241023_154202.pdf
SAE,337,--,"CERESECUADOR CIA. LTDA.","CERTIFICADORA ECUATORIANA DE ESTANDARES CERESECUADOR CIA. LTDA.","SAE CP 07-003",Ecuador,Quito,"La Ascazubi Lote 48A Pasaje San José de Ascazubi, Conocoto.",NULL,123lmelo@ceresecuador-cert.com,"+593 98 508 6462",Acreditado,PRODUCTOS,"NTE INEN-ISO/IEC 17065",Nacional,--,--,"2024-02-07 03:38:42","https://sisac.acreditacion.gob.ec/storage/users/jmancheno/accreditation_application/1485/pdf_actives_scopes/2024_02_07_08_38_42_Alcances_OAE PCPE 07-001_20240207_083835.pdf"
SAE,1141,--,"CERGESTCAL AMERICA CERTIFICATION GROUP S.A.","CERGESTCAL AMERICA CERTIFICATION GROUP S.A.","SAE CSIA 17-001",Ecuador,Quito,"Av. 10 de Agosto Número: N14-107 y José Riofrio Ed. Benalcazar 1000 Oficina: 504",NULL,123saecertificacion@gmail.com,"+593 99 840 4831",Retirado,"SISTEMAS DE INOCUIDAD ALIMENTARIA","ISO/IEC 17021-1, ISO/TS 22003.",Nacional,--,--,"2024-05-31 10:45:07",https://sisac.acreditacion.gob.ec/storage/users/group12/accreditation_application/2204/pdf_actives_scopes/2024_05_31_15_45_07_Alcances_E-SAE-CSIA-17.001_20240531_154501.pdf
SAE,232,--,CERTMETROL,"CERTIFICACIÓN METROLÓGICA CERTMETROL C.A.","SAE LC 14-001",Ecuador,Guayaquil,"Guayaqui, Cdla Bellavista Mz. 13 Solar 21",NULL,123info@certmetrol.com.ec,"+593 4-601-8768",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-08-13 10:01:45","https://sisac.acreditacion.gob.ec/storage/users/cert2022gye/accreditation_application/1474/pdf_actives_scopes/2024_08_13_15_01_45_Alcances_OAE LC 13-002_20240813_150139.pdf"
SAE,63,--,CFP,"CENTRO DE FOMENTO PRODUCTIVO","SAE LEN 19-001",Ecuador,Ambato,"La Peninzula, calles Santo Domingo y Rio de Janeiro; Frente a las Bodegas del Consejo Provincial, Galpón Blanco",NULL,123edwin.morejon@tungurahua.gob.ec,"+593 3-244-5330",Retirado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-07-15 10:25:08","https://sisac.acreditacion.gob.ec/storage/users/cfpmc-sg/accreditation_application/553/pdf_actives_scopes/2024_07_15_15_25_08_Alcances_E - SAE LEN 18 .008_20240715_152503.pdf"
SAE,1311,--,"CGA-Oil Inspection Services S.A.S.","CGA-Oil Inspection Services S.A.S.","SAE OI 24-009",Ecuador,"Francisco de Orellana","Francisco de Orellana barrio 30 de abril 6 de diciembre entre Eloy Alfaro y Espejo",NULL,123presidencia.cga2023@gmail.com,"+593 95 919 5694",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-11-14 09:22:03",https://sisac.acreditacion.gob.ec/storage/users/sae_cga2025/accreditation_application/2597/pdf_actives_scopes/2024_11_14_14_22_03_Alcances_E-SAE-OI-24-0010_20241114_142201.pdf
SAE,294,--,"CHEMENG CÍA. LTDA.","GRUPO CONSULTOR CHEMENG CÍA. LTDA.","SAE LEN 05-006",Ecuador,Quito,"Obispo Díaz de la Madrid oe5-179 y La Isla",NULL,123chemeng@chemeng.com.ec,"+593 2-256-1776",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-09-30 05:42:09","https://sisac.acreditacion.gob.ec/storage/users/chemeng2022/accreditation_application/2050/pdf_actives_scopes/2024_09_30_10_42_09_Alcances_OAE PLE 2E 04 010_20240930_104205.pdf"
SAE,183,--,CIIESOST,"CENTRO DE INFORMACION INTERNACIONAL EMPRESARIAL SOSTENIBLE CIIESOST S.A.","SAE OI 18-024",Ecuador,Quito,"Guayas E3-112 y AMazonas, Edificio Torre Center, Oficina 608",NULL,123gllanosc@ciiesost.com,"+593 98 320 2239",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-10-14 17:44:11","https://sisac.acreditacion.gob.ec/storage/users/ciiesost14/accreditation_application/986/pdf_actives_scopes/2024_10_14_22_44_11_Alcances_E-SAE INS-18-002_20241014_224405.pdf"
SAE,392,--,"COAACH S.A.S.","COMPAÑIA CERTIFICADORA DE ALIMENTOS Y ALMACENAMIENTO CHENOA COAACH S.A.S.",NULL,Ecuador,Quito,"Charles Darwin y Alfredo Gangotena",NULL,123coaach.oi@gmail.com,"+593 99 945 2154",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-08-02 10:14:08",https://sisac.acreditacion.gob.ec/storage/users/coaachoi/accreditation_application/1620/pdf_actives_scopes/2024_08_02_15_14_08_Alcances_E-SAE-OI-22-007_20240802_151402.pdf
SAE,390,--,"COINAV S.A.","Corporación Ingeniería Avanzada COINAV del Ecuador S.A.","SAE LEN 18-032",Ecuador,Ambato,"Av. Rodrigo Pachano Montalvo y Esquina, Edificio Ficoa Park, Oficina 208",NULL,123infocoinavsa@yahoo.com,"+593 3-242-6337",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-08-30 04:48:17","https://sisac.acreditacion.gob.ec/storage/users/jcepedam82/accreditation_application/1441/pdf_actives_scopes/2024_08_30_09_48_17_Alcances_E - SAE LEN 17 . 012_20240830_094811.pdf"
SAE,186,--,"COMEIND ECUADOR S A","METALURGICA E INSPECCIONES NO DESTRUCTIVAS COMEIND ECUADOR S A","SAE OI 17-002",Ecuador,Quito,"Barrio: IÑAQUITO Calle: REPUBLICA DEL SALVADOR Número: N34-211 Intersección: MOSCU Edificio: FARAON Número de oficina: 3C Número de piso: 3 Referencia: AGENCIA DE VIAGES COPA AIRLINES",NULL,123comeind@comeind.com.ec,"+593 2-226-9749",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 11:42:11","https://sisac.acreditacion.gob.ec/storage/users/cberesneide190/accreditation_application/751/pdf_actives_scopes/2024_02_07_16_42_11_Alcances_SAE INS 15-015_20240207_164204.pdf"
SAE,844,--,"COMPUHELP S.A.","COMPUHELP S.A.","SAE LC 24-001",Ecuador,Guayaquil,"PRIMER PASAJE SOLAR 5 Intersección: ABEL ROMEO CASTILLO Manzana: 25",NULL,123CONTABILIDAD@COMPUHELP.COM.EC,"+593 4-269-2960",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 03:42:08",https://sisac.acreditacion.gob.ec/storage/users/san187485/accreditation_application/1619/pdf_actives_scopes/2024_02_07_08_42_08_Alcances_E-SAE-LCA-23-007_20240207_084202.pdf
SAE,190,--,"CONSORCIO DANTON","CONSORCIO REVISION VEHICULAR DANTON","SAE OI 15-005",Ecuador,Cuenca,"Calle de la Compañía y Vía a Mayancela s/n",NULL,123marlenin7@hotmail.com,"+593 7-406-8057",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-08-15 11:29:37","https://sisac.acreditacion.gob.ec/storage/users/consorciodanton/accreditation_application/988/pdf_actives_scopes/2024_08_15_16_29_37_Alcances_SAE INS 18-001_20240815_162931.pdf"
SAE,70,--,"CONSORCIO ILM - GUAYAQUIL","CONSORCIO ILM - GUAYAQUIL","SAE LEN 10-013",Ecuador,Guayaquil,"Km 14,5 Vía a Daule",NULL,123katerine.pina@consorcio-ilm.com,"+593 99 107 9414",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 03:42:21","https://sisac.acreditacion.gob.ec/storage/users/pmartinez2021/accreditation_application/1725/pdf_actives_scopes/2024_02_07_08_42_21_Alcances_OAE LE 10-006_20240207_084215.pdf"
SAE,174,--,"Consorcio SGS - Revisiones Técnicas","Consorcio SGS - Revisiones Técnicas","SAE OI 19-002",Ecuador,Guayaquil,"Av. Benjamin Rosales s/n junto a la terminal de la metrovía. Centro de Revisiones Técnicas Vehiculares del Norte",NULL,123monica.alvarez@sgs.com,"+593 4-370-4100",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 03:43:22",https://sisac.acreditacion.gob.ec/storage/users/rambrosinisgs/accreditation_application/993/pdf_actives_scopes/2024_02_07_08_43_22_Alcances_E-SAE-OI-18-007_20240207_084316.pdf
SAE,1097,--,"CONSORCIO VERIFYCAR RTV TULCAN","CONSORCIO VERIFYCAR RTV TULCAN","SAE OI 24-006",Ecuador,Tulcán,"La Rinconada, Panamericana Norte y Andres Bello ,Tulcan, El Carchi",NULL,123verifycartulcan@gmail.com,"+593 99 471 8977",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-07-16 05:13:43",https://sisac.acreditacion.gob.ec/storage/users/crtvtulcan/accreditation_application/2102/pdf_actives_scopes/2024_07_16_10_13_43_Alcances_E-SAE-OI-24-003_20240716_101337.pdf
SAE,163,--,"CONTROL INTERNACIONAL DEL ECUADOR C.A.","CONTROL INTERNACIONAL DEL ECUADOR C.A. UNICONTROL","SAE OI 13-015",Ecuador,Guayaquil,"Bolivia 211 y José María Urbina",NULL,123fcanelos@controlinternacional.com,"+593 4-244-5212",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-11-22 15:47:05","https://sisac.acreditacion.gob.ec/storage/users/controlinternac/accreditation_application/2347/pdf_actives_scopes/2024_11_22_20_47_05_Alcances_OAE OI 12-010_20241122_204651.pdf"
SAE,5,--,"CONTROL UNION","CONTROL UNION SERVICES S.A.C.","SAE CP 07-001",Perú,NULL,"Av. Petit Thouars No 4653 Piso 06, Miraflores",NULL,123calidad.peru@controlunion.com,"+51 991 680 646",Acreditado,PRODUCTOS,"NTE INEN-ISO/IEC 17065",Internacional,--,--,"2024-09-10 05:58:12","https://sisac.acreditacion.gob.ec/storage/users/CONTROL UNION PERU/accreditation_application/188/pdf_actives_scopes/2024_09_10_10_58_12_Alcances_OAE PCP E 06-004_20240910_105806.pdf"
SAE,1030,--,"CONTROLLAB CIA. LTDA.","INTERBALANZAS CONTROL Y PRECISIÓN CONTROLLAB CIA. LTDA.","SAE LC 24-008",Ecuador,Quito,"Fritz E9-05 y Av. 6 de Diciembre (Edificio Grupo MP - oficina 201)",NULL,123calidad@controllab.ec,"0999777780 - 0999900197",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-10-15 11:48:22",https://sisac.acreditacion.gob.ec/storage/users/controllab/accreditation_application/1975/pdf_actives_scopes/2024_10_15_16_48_22_Alcances_E-SAE-LCA-24-002_20241015_164820.pdf
SAE,238,--,"CROMANOVA SCIENTIFIC S.A","CROMASCIENTIFIC S.A","SAE LEN 22-004",Ecuador,Guayaquil,"SAN PEDRO DE CHONGON MZ 67 SOLAR 2 SECTOR 1",NULL,123diana_jousthine83@hotmail.com,"+593 99 232 1244",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-11-25 05:38:37","https://sisac.acreditacion.gob.ec/storage/users/croma22/accreditation_application/2307/pdf_actives_scopes/2024_11_25_10_38_37_Alcances_E -SAE LEN 21.009_20241125_103835.pdf"
SAE,308,--,"Crystal Chemical del Ecuador","Dupocsa Protectores Químicos para el Campo S.A","SAE LEN 16-012",Ecuador,Durán,"Km. 9 Vía Duran Tambo",NULL,123laboratorio@crystalchemical.com.ec,"+593 4-371-3480",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-03-25 10:55:39",https://sisac.acreditacion.gob.ec/storage/users/labcrystal2022/accreditation_application/559/pdf_actives_scopes/2024_03_25_15_55_39_Alcances_OAE-LE-15-008_20240325_155533.pdf
