idOrganizacion,IdEnsayo,EsyFechaRegistro,EsyLugarEjecucion,EsyTipoEnsayo,EsyEnsayo,EsyMuestra,EsyTecnica,EsyIntervaloMedicion,EsyMetodo
69,LEN-188,--,--,--,"Identificación taxonómica y recuento de nematodos fitoparásitos, por extracción de nematodos de suelo.",--,"Método de incubación de bandejas de Whitehead de los siguientes géneros:


-Meloidogyne sp,
-Helicotylenchus sp,
-Pratylenchus sp.",--,"- European and Mediterranean Plant Protection Organization. EPPO (2013). PM 7/119 (1) Bulletin, 43(3), 471- 495.
  
-C.I.H Description of plant-parasitic nematodes, Institute of Helminthology St. Albans Herts, England. Published in Wallingford by CAB international. Print available from 1972-1985.
 
-MAI, W.F. & LYON, H.H. (1975). Pictorial key to genera of plant-parasitic nematodes. Ed. Universidad de Cornell, ed. 4. New York.

- VAN BEZOOIJEN  J. (2006). Methods and Techniques for Nematology.
. 
- COYNE, D.L et al. (2014). Nematología práctica: Una guía de campo y laboratorio, 2da edición."
69,LEN-189,--,--,--,Azufre,--,Volumetría,--,"CIPAC HANDBOOK VOLUME E. 1993 Método 18/TC/M"
69,LEN-190,--,--,--,Paraquat,--,"Espectrofotometría UV-Vis",--,"AOAC, Ed.21, 2019 969.09"
69,LEN-191,--,--,--,"Detección de Anticuerpos contra Brucella",--,"Aglutinación en placa (Rosa de Bengala) BOVINO",--,"- Manual de la OIE sobre animales  terrestres, 2019. Capítulo 3.1.4. 2016.
- Inserto de ID-VET-Antígeno Brucélico
- Inserto de PRIONICS-Antígeno Brucélico"
69,LEN-192,--,--,--,"Detección de Anticuerpos contra Brucella",--,"ELISA competitivo",--,"- Manual de la OIE sobre animales  terrestres, 2019. Capítulo 3.1.4. 2016.
- Inserto de SVANOVA"
69,LEN-193,--,--,--,"Detección de Anticuerpos contra Anemia Infecciosa Equina",--,"Inmunodifusión en Gel de Agar (Test de Coggins)",--,"-Manual de la OIE sobre animales terrestres, 2019. Capítulo 3.5.6. 2019.
- Inserto de VMRD."
69,LEN-194,--,--,--,"Detección del anticuerpo contra Brucella en suero",--,"Fluorescencia polarizada no vacunado o con vacuna RB51, vacunados Cepa 19",--,"- Manual de la OIE sobre animales terrestres, 2019. Capítulo 3.1.4. 2016.
- Inserto ELLIE"
69,LEN-195,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"EPA 9045 D, 2004"
69,LEN-196,--,--,--,Cadmio,--,"Absorción atómica-llama",--,"EPA Method 3050 B, 1996
EPA Method 7130, 1986"
69,LEN-197,--,--,--,"Poder germinativo de semillas",--,"Entre papel (BP)",--,"<p>ISTA, INTERNATIONAL RULES FOR SEED TESTING. CHAPTER 5: THE GERMINATION TEST, 2021</p>"
69,LEN-198,--,--,--,"Detección de Anticuerpos contra Brucella",--,"ELISA competitivo",--,"<p>-Manual de la OMSA sobre animales terrestres,2022. Capítulo 3.1.4.2018. -Inserto de ELLIE</p>"
69,LEN-199,--,--,--,Humedad,--,Gravimetría,--,"<p>AOAC, EDICIÓN 22, 2023. 930.15, 4.1.06</p>"
69,LEN-200,--,--,--,Composición,--,"Espectrofotometría infrarroja",--,"<p>AOAC 972.16, AOAC, EDICIÓN 22, 2023.</p>"
69,LEN-201,--,--,--,"Manganeso (Mn)",--,"Absorción atómica-llama",--,"<p>AOAC, EDICIÓN 22, 2023. OFFICIAL METHODS 965.09 NUTRIENTS (MINOR) IN FERTILIZER ATOMIC ABSORPTION SPECTROPHOTOMETRIC METHOD</p>"
17,LEN-202,--,--,--,"Viscosidad Cinemática a 40°C",--,"Capilar de vidrio",--,"<p>ASTM D – 445-21E02. 2022</p>"
17,LEN-203,--,--,--,"Viscosidad Cinemática a 100°C",--,"Capilar de vidrio",--,"<p>ASTM D - 445-21E02. 2022</p>"
17,LEN-204,--,--,--,"Indice de viscosidad",--,"Método de cálculo",--,"<p>ASTM D – 2270 10 (reaprobado 2016)</p>"
17,LEN-205,--,--,--,"Número de bases de productos  derivados del petróleo",--,Volumetría,--,"<p>ASTM D 2896-21. 2021 Procedimiento B</p>"
8,LEN-206,--,--,--,"Viscosidad cinemática",--,"Capilar de vidrio 26,7 °C (80 °F),",--,"ASTM D445 .2019"
8,LEN-207,--,--,--,"Agua y sedimento",--,Cálculo,--,"ASTM D7829-13 ( 2018 )"
8,LEN-208,--,--,--,"Densidad relativa (base seca)",--,Cálculo,--,"ASTMD1298.2012b (2017)"
8,LEN-209,--,--,--,Sedimentos,--,Gravimetría,--,"ASTM D473-07. 2022"
8,LEN-210,--,--,--,Azúfre,--,"Fluorescencia de Rayos-X",--,"ASTM D4294. 2016E1"
8,LEN-211,--,--,--,"Gravedad API a 60°F (15,56°C)",--,Hidrómetro,--,"ASTM D1298. 12b (2017)"
8,LEN-212,--,--,--,"Gravedad API (base seca)",--,Cálculo,--,"ASTMD1298.2012b (2017)"
8,LEN-213,--,--,--,"Densidad relativa a 60°F (15,56°C)",--,Cálculo,--,"ASTMD1298.12b (2017)"
8,LEN-214,--,--,--,gases,--,"Cromatografía de Gases",--,"ASTM D1945: 2014"
8,LEN-215,--,--,--,Agua,--,Volumetría,--,"ASTM D4006.2016"
8,LEN-216,--,--,--,Sedimentos,--,Gravimetría,--,"ASTM D473-07. 2022"
8,LEN-217,--,--,--,"Agua y sedimento",--,Cálculo,--,"ASTM D7829-13. 2018"
8,LEN-218,--,--,--,"Gravedad API a 60°F (15,56°C)",--,Hidrómetro,--,"ASTM D1298. 12b (2017)"
8,LEN-219,--,--,--,"Gravedad API",--,"Base seca (Cálculo)",--,"ASTM D1298.12b (2017)"
8,LEN-220,--,--,--,Agua,--,Volumetría,--,"ASTM D4006. 2016"
8,LEN-221,--,--,--,Sedimentos,--,Extracción,--,"ASTM D473-07. 2022"
8,LEN-222,--,--,--,"Agua y sedimento",--,Cálculo,--,"ASTM D7829-13. 2018"
8,LEN-223,--,--,--,"Gravedad API a 60°F (15,56°C)",--,Hidrómetro,--,"ASTM D1298.12b (2017)"
8,LEN-224,--,--,--,"Viscosidad cinemática",--,"Capilar de vidrio 26,7 °C (80 °F),",--,"ASTM D445. 2019"
8,LEN-225,--,--,--,Agua,--,Volumetría,--,"ASTM D4006. 2016"
8,LEN-226,--,--,--,"Gravedad API",--,"Base seca (Cálculo)",--,"ASTM D1298. 12b (2017)"
8,LEN-227,--,--,--,Agua,--,Volumetría,--,"ASTM D4006, 2016"
8,LEN-228,--,--,--,"Viscosidad cinemática",--,"Capilar de vidrio 26,7 °C (80 °F),",--,"ASTM D445, 2019"
8,LEN-229,--,--,--,"Agua y sedimento",--,Cálculo,--,"ASTM D7829-13 .2018"
8,LEN-230,--,--,--,Sedimentos,--,Gravimetría,--,"ASTM D473-07, 2022"
8,LEN-231,--,--,--,"Gravedad API a 60°F (15,56°C)",--,Hidrómetro,--,"ASTM D1298, 2012b"
8,LEN-232,--,--,--,"Densidad Relativa",--,Cálculo,--,"ASTM D1298-12b .2017"
8,LEN-233,--,--,--,"Gravedad API (base seca)",--,Cálculo,--,"ASTM D1298-12b.2017"
8,LEN-234,--,--,--,"Densidad relativa (base seca)",--,Cálculo,--,"ASTM D1298-12b.2017"
8,LEN-235,--,--,--,"Viscosidad cinemática",--,"Capilar de vidrio 26,7 °C (80 °F),",--,"<p>ASTM D445. 2019</p>"
8,LEN-236,--,--,--,Agua,--,Volumetría,--,"<p>ASTM D4006-22</p>"
8,LEN-237,--,--,--,Sedimentos,--,Gravimetría,--,"<p>ASTM D473-22</p>"
8,LEN-238,--,--,--,"Viscosidad cinemática",--,"Capilar de vidrio 26,7 °C (80 °F),",--,"<p>ASTM D445-23</p>"
8,LEN-239,--,--,--,"Agua y sedimento",--,Cálculo,--,"<p>ASTM D7829-13 (2018)</p>"
8,LEN-240,--,--,--,"Gravedad API (base seca)",--,Cálculo,--,"<p>ASTM D1298-12b (2017)</p>"
8,LEN-241,--,--,--,"Gravedad API a 60°F (15,56°C)",--,Hidrometría,--,"<p>ASTM D1298-12b (2017)</p>"
369,LEN-242,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"Standard Methods Ed. 23, 2017, 4500 H+"
369,LEN-243,--,--,--,Color,--,Fotometría,--,"Nova 60 Cod. 0.32"
369,LEN-244,--,--,--,"Coliformes totales",--,"Fermentación en tubo",--,"Standard Methods, Ed. 23, 2017, 9221B"
369,LEN-245,--,--,--,"Coliformes totales",--,"Fermentación en tubo",--,"Standard Methods, Ed. 23, 2017, 9221B"
369,LEN-246,--,--,--,"Coliformes fecales",--,"Fermentación en tubo",--,"Standard Methods, Ed. 23, 2017, 9221B"
369,LEN-247,--,--,--,"Residuos de pesticida 2,4 D",--,UPLC-MS/MS,--,"Comparative studies of different methods of pesticides residue analysis in cocoa  beans (Modificado), Ed 2011"
369,LEN-248,--,--,--,"Residuos de Histamina",--,HPLC-PDA,--,"Aplicación del método 
JOURNAL OF AOAC 
INTERNATIONAL
Vol. 76. N° 3, 1993"
369,LEN-249,--,--,--,TVN,--,Volumetría,--,"INEN  182"
369,LEN-250,--,--,--,"Anaerobios termófilos",--,"Recuento en tubo",--,"NTE INEN 1529-17:98
(modificado)"
369,LEN-251,--,--,--,"Anaerobios mesófilos",--,"Recuento en tubo",--,"NTE INEN 1529-17:98
(modificado)"
369,LEN-252,--,--,--,"Clostridium spp.",--,"Recuento en placa",--,"ISO 7937 (modificado)"
369,LEN-253,--,--,--,"Clostridium perfringes",--,"Recuento en placa",--,"ISO 7937 (modificado)"
369,LEN-254,--,--,--,"Anaerobios sulfito reductores",--,"Recuento en placa",--,"ISO 7937 (modificado)"
369,LEN-255,--,--,--,"Hongos y Levaduras",--,"Recuento en placa",--,"FDA/CF S SAN BAM. 2001
Cap. 19"
369,LEN-256,--,--,--,"Migración Global",--,Gravimetría,--,"NTE INEN-EN 1186-3:2013 /INEN EN 1186-9:2013/INEN EN 1186-14/ NTC 5022"
369,LEN-257,--,--,--,Conductividad,--,Electrometría,--,"<p>Standard Methods Ed. 23, 2017, 2510 B</p>"
369,LEN-258,--,--,--,Temperatura,--,Electrometría,--,"<p>Standard Methods Ed. 23, 2017, 2550 –B</p>"
369,LEN-259,--,--,--,Enterococos,--,"Fermentación en tubo",--,"<p>Standard Methods Ed. 23, 2017, 9230</p>"
369,LEN-260,--,--,--,Enterococos,--,"Fermentación en tubo",--,"<p><em>Standard Methods Ed. 23, 2017, 9230</em></p>"
369,LEN-261,--,--,--,Salmonella,--,"Reacción antígeno-anticuerpo",--,"<p>Neogen Reveal 2.0</p>"
369,LEN-262,--,--,--,"Listeria spp.  y Listeria Monocytogenes",--,"Reacción antígeno-anticuerpo",--,"<p><em>Neogen Reveal 2.0</em></p>"
369,LEN-263,--,--,--,Ceniza,--,Gravimetría,--,"<p>AOAC Ed. 21, 2019, 972.15</p>"
369,LEN-264,--,--,--,Grasa,--,Gravimetría,--,"<p>AOAC Ed. 21, 2019, 989.05</p>"
369,LEN-265,--,--,--,Proteína,--,"Kjeldahl - Volumetría",--,"<p>AOAC, Ed. 21, 2019, 955.04/954.01/960.52</p>"
369,LEN-266,--,--,--,Grasa,--,Gravimetría,--,"<p>AOAC, Ed. 21, 2019, 920.39</p>"
369,LEN-267,--,--,--,Humedad,--,Gravimetría,--,"<p>AOAC, Ed. 21, 2019, 930.15</p>"
369,LEN-268,--,--,--,Ceniza,--,Gravimetría,--,"<p>AOAC, Ed. Ed. 21, 2019, 942.05</p>"
369,LEN-269,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>AOAC, Ed. 21, 2019, 981.12</p>"
369,LEN-270,--,--,--,"Esterilidad comercial",--,"Recuento en tubo",--,"<p>AOAC Ed. 21, 2019, 972.44 Método Microbiológico (modificado)</p>"
369,LEN-271,--,--,--,Aerobios,--,"Recuento en placa",--,"<p>FDA/CF S SAN BAM. 2001 Cap. 3, AOAC, Ed. 21, 2019. 990.12</p>"
369,LEN-272,--,--,--,"Coliformes totales",--,Petrifilm,--,"<p>AOAC, Ed. 21, 2019, 991.14</p>"
369,LEN-273,--,--,--,"Escherichia Coli",--,Petrifilm,--,"<p>AOAC, Ed. 21, 2019, 991.14</p>"
369,LEN-274,--,--,--,"Coliformes fecales",--,"Fermentación en tubo",--,"<p>Standard Methods, Ed. 23, 2017,9221B</p>"
369,LEN-275,--,--,--,Humedad,--,Gravimetría,--,"<p>ISO 10251:2006</p>"
369,LEN-276,--,--,--,"Sólidos disueltos totales",--,Gravimetría,--,"<p>Standard Methods Ed. 24, 2023, 2540 C</p>"
369,LEN-277,--,--,--,Proteína,--,Volumetría,--,"<p>AOAC, Ed. 22, 2023, 940.25 / 955.04</p>"
369,LEN-278,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>AOAC Ed. 22, 2023, 970.21 (31.1.07)</p>"
369,LEN-279,--,--,--,Humedad,--,Gravimetría,--,"<p>AOAC Ed. 22, 2023, 990.20 (33.2.44) modificado</p>"
369,LEN-280,--,--,--,Grasa,--,Gravimetría,--,"<p>AOAC, Ed. 22, 2023, 920.85 / 920.39 C</p>"
369,LEN-281,--,--,--,"Grados Brix",--,Refractometría,--,"<p>AOAC Ed. 22, 2023, 920.175/932.14 </p>"
369,LEN-282,--,--,--,Sulfatos,--,Fotometría,--,"<p>Spectroquant Nova 60 1.14548</p>"
369,LEN-283,--,--,--,Proteína,--,"Kjeldahl - Volumetría",--,"<p>AOAC, Ed. 21, 2019, 920.87/960.52</p>"
369,LEN-284,--,--,--,Ceniza,--,Gravimetría,--,"<p>AOAC, Ed. 21, 2019, 923.03</p>"
369,LEN-285,--,--,--,Humedad,--,Gravimetría,--,"<p>AOAC, Ed. 21, 2019, 925.10</p>"
369,LEN-286,--,--,--,"Aceites y grasas",--,Gravimetría,--,"<p>Standard Methods Ed. 23, 2017, 5520 B</p>"
369,LEN-287,--,--,--,"Demanda bioquímica de oxígeno (DBO5)",--,Respirometría,--,"<p>Standard Methods Ed. 23, 2017, 5210 D</p>"
369,LEN-288,--,--,--,"Demanda Química de Oxigeno (DQO)",--,Colorimetría,--,"<p>Spectroquant Soluciones A-B para DQO Nova 60 144538, 114539, 114679, 114680 análogo al Standard Methods Ed. 23, , 2017, 5220D</p>"
369,LEN-289,--,--,--,"Sólidos totales",--,Gravimetría,--,"<p>Standard Methods Ed. 23, , 2017, 2540 B</p>"
369,LEN-290,--,--,--,"Sólidos totales suspendidos",--,Gravimetría,--,"<p>Standard Methods Ed. 23, 2017, 2540 D</p>"
369,LEN-291,--,--,--,Plomo,--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p>EPA 3015, 2007</p>"
369,LEN-292,--,--,--,Mercurio,--,MDS,--,"<p>EPA 7374</p>"
369,LEN-293,--,--,--,Arsénico,--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p>EPA 3015, 2007</p>"
369,LEN-294,--,--,--,"Cobre (Cu)",--,"Espectrofotometría de absorción atómica-Flama",--,"<p>EPA 3015, 2007</p>"
369,LEN-295,--,--,--,Zinc,--,"Espectrofotometría de absorción atómica-Flama",--,"<p>EPA 3015, 2007</p>"
369,LEN-296,--,--,--,Plata,--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p>EPA 3015, 2007</p>"
369,LEN-297,--,--,--,Manganeso,--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p>EPA 3015, 2007</p>"
369,LEN-298,--,--,--,Alcalinidad,--,Volumetría,--,"<p>Standard Methods Ed. 23, 2017, 2320B</p>"
369,LEN-299,--,--,--,Cloruros,--,Volumetría,--,"<p>Standard Methods Ed. 23 4500 CL-B</p>"
369,LEN-300,--,--,--,"Nitritos (NO2) o N-(NO2-)",--,Fotometría,--,"<p>Spectroquant test nitratos 1.14776</p>"
369,LEN-301,--,--,--,Fenoles,--,Fotometría,--,"<p>Spectroquant test fenol 1.14551</p>"
369,LEN-302,--,--,--,Nitratos,--,Fotometría,--,"<p>Spectroquant test nitratos 1.14773</p>"
369,LEN-303,--,--,--,"Fósforo total",--,Fotometría,--,"<p>Spectroquant Nova 60 1.14729</p>"
369,LEN-304,--,--,--,HAPs,--,GC-MS/MS,--,"<p>Analyzing Multi-Class Pop in Food matrices in a single injection by APGC-MS/MS (modificado), 2011 EPA 8270 D Ed. 2017</p>"
369,LEN-305,--,--,--,"Fósforo total",--,Fotometría,--,"<p>Spectroquant Nova 60 1.14729</p>"
369,LEN-306,--,--,--,"Dureza cálcica",--,Volumetría,--,"<p>Standard Methods  Ed.23. 2017, 3500-Ca B Y 3500-Mg B</p>"
369,LEN-307,--,--,--,"Amonio (NH4)",--,Fotometría,--,"<p>Spectroquant Nova 60 1.14752</p>"
369,LEN-308,--,--,--,Nitratos,--,Fotometría,--,"<p>Spectroquant Nova 60 Cod. 1.14773</p>"
369,LEN-309,--,--,--,Tensoactivos,--,Fotometría,--,"<p>Spectroquant Nova 60 1.02552</p>"
369,LEN-310,--,--,--,"Nitritos (NO2) o N-(NO2-)",--,Fotometría,--,"<p>Spectroquant Nova 60 1.14776</p>"
369,LEN-311,--,--,--,Fluoruros,--,Fotometría,--,"<p>Spectroquant Nova 60 Cod. 1.00809</p>"
369,LEN-312,--,--,--,Acrilamida,--,"UPLC – MSMS",--,"<p>Determination of acrylamide in water by liquid Chromatography couple to tandem mass spectrometry, 2014</p>"
369,LEN-313,--,--,--,Cadmio,--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p>EPA 3015, 2007</p>"
369,LEN-314,--,--,--,Bario,--,"Espectrofotometría de absorción atómica-Flama",--,"<p>EPA 3015, 2007</p>"
369,LEN-315,--,--,--,Níquel,--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p>EPA 3015, 2007</p>"
369,LEN-316,--,--,--,Hierro,--,"Espectrofotometría de absorción atómica-Flama",--,"<p>EPA 3015, 2007</p>"
369,LEN-317,--,--,--,Cloruros,--,Volumetría,--,"<p>Standard Methods Ed. 23, 2017, 400 Cl-B</p>"
369,LEN-318,--,--,--,"Nitrógeno Kjeldahl",--,Volumetría,--,"<p>Standard Methods Ed. 23, 2017, 4500-Norg.</p>"
369,LEN-319,--,--,--,Fenoles,--,Fotometría,--,"<p>Spectroquant Nova 60, 1,14551</p>"
369,LEN-320,--,--,--,Cloruros,--,Volumetría,--,"<p>AOAC, Ed. 21, 2019, 937.09</p>"
369,LEN-321,--,--,--,"Peso neto",--,Gravimetría,--,"<p>INEN 180</p>"
369,LEN-322,--,--,--,"Peso drenado",--,Gravimetría,--,"<p>INEN 180</p>"
369,LEN-323,--,--,--,Proteína,--,Volumetría,--,"<p>AOAC Ed. 21, 2019, 991.20 modificado</p>"
369,LEN-324,--,--,--,Ceniza,--,Gravimetría,--,"<p>AOAC, Ed. 21, 2019, 938.08</p>"
369,LEN-325,--,--,--,Proteína,--,Volumetría,--,"<p>AOAC, Ed. 21, 2019, 970.22</p>"
369,LEN-326,--,--,--,Humedad,--,Gravimetría,--,"<p>AOAC, Ed. 21, 2019, 931.04</p>"
369,LEN-327,--,--,--,Ceniza,--,Gravimetría,--,"<p>AOAC Ed. 21, 2019, 945.46/930.30</p>"
369,LEN-328,--,--,--,Grasa,--,Gravimetría,--,"<p>AOAC, Ed. 21, 2019, 963.15</p><p>Modificado</p>"
84,LEN-329,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>Standard Methods Ed 24, 2023 4500 H+ B</p>"
84,LEN-330,--,--,--,Conductividad,--,Electrometría,--,"<p>Standard Methods Ed 24, 2023 2510 B</p>"
84,LEN-331,--,--,--,"Sólidos disueltos",--,Gravimetría,--,"<p>Standard Methods Ed 24, 2023 2540C</p>"
84,LEN-332,--,--,--,"Sólidos Totales",--,Gravimetría,--,"<p>Standard Methods Ed 24, 2023 2540B</p>"
84,LEN-333,--,--,--,"Demanda Química de Oxigeno (DQO)",--,"Espectrofotometría UV-Vis",--,"<p>Espectrofotometría HACH Método 800, Standard Methods Ed 24, 2023 5220D.</p>"
84,LEN-334,--,--,--,"Sólidos totales suspendidos",--,Gravimetría,--,"<p>Standard Methods, Ed. 24 2023 2540 D</p>"
84,LEN-335,--,--,--,"Sólidos sedimentables",--,Volumetría,--,"<p>Standard Methods, Ed. 24 2023 2540 F</p>"
84,LEN-336,--,--,--,"Determinación de Turbidez",--,Nefelometría,--,"<p>Standard Methods, Ed. 24 2023 2130 B</p>"
84,LEN-337,--,--,--,"Color Verdadero (Real) y Aparente",--,"Espectrofotometría UV-Vis",--,"<p>Método Hach 8025, 2000 Standard Methods, Ed 24, 2023 2120 C</p>"
84,LEN-338,--,--,--,"Oxigeno disuelto",--,Electrometría,--,"<p>Standard Methods, Ed. 24 2023 4500-O G</p>"
84,LEN-339,--,--,--,"Determinación de Tensoactivos",--,"Espectrofotometría UV Visible",--,"<p>Método HACH</p><p>Tensoactivos TNT 874 correspondiente a una longitud de 653nm</p>"
84,LEN-340,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>EPA 9045D, Rev.4, 2004</p>"
84,LEN-341,--,--,--,"Particulas sedimentables",--,Gravimetría,--,"<p>Metodo 502 - Methods of air sampling and analysis, 3erd Edition. Intersociety Committee, Lewis Publisher Inc, 1988</p>"
84,LEN-342,--,--,--,Temperatura,--,Termometría,--,"<p>Standard Methods, Ed 24, 2023 2550 B</p>"
84,LEN-343,--,--,--,Temperatura,--,Termometría,--,"<p>Standard Methods, Ed. Ed 23, 2017 2550 B</p>"
84,LEN-344,--,--,--,"Demanda biológica de oxigeno (DBO5)",--,"Winkler, Electrometría",--,"<p>Standard Methods, Ed. 24 2023 5210 B</p>"
84,LEN-345,--,--,--,"Sólidos totales disueltos",--,Electrometría,--,"<p>Standard Methods Ed 24, 2023 2510 A-B</p>"
84,LEN-346,--,--,--,Densidad,--,"Gravimetría, picnometría",--,"<p>ASTM D 1475 Standard Test Method for Density of liquid coating, inks and related prodducts, 1968</p>"
84,LEN-347,--,--,--,"Ruido Ambiental",--,"Nivel de presión Sonora",--,"<p>ISO 1996:2016 Parte 1&nbsp,</p><p>ISO 1996: 2017 Parte 2&nbsp,</p><p>TULSMA, Libro VI, Anexo 5, Primera Edición, Niveles máximos de Emisión&nbsp,de Ruido y Metodología de medición para fuentes fijas y Fuentes Móviles y niveles máximos de vibración y metodología de medición del AM 97A</p>"
43,LEN-348,--,--,--,Sulfatos,--,"Espectrofotometría UV Visible",--,"<p>Standard Methods 4500-SO4-2 E.</p>"
43,LEN-349,--,--,--,Sulfuros,--,"Método Colorimétrico Azul de Metileno",--,"Método HACH 8131 Azul de
Metileno Method. 2018."
43,LEN-350,--,--,--,"Hierro (Fe)",--,"Espectrofotometría UV",--,"Standard Methods 3500-Fe,
Edición 23, 2017"
43,LEN-351,--,--,--,"Zinc (Zn)",--,"Espectrofotometría de absorción atómica por llama",--,"Standard Methods for the
examination of water and
wastewater, Direct Air-Acetileno
Flame method
3111B. Edición 23, 2017"
43,LEN-352,--,--,--,"Zinc (Zn)",--,"Espectrofotometría de absorción atómica por llama",--,"Standard Methods for the
examination of water and
wastewater, Direct Air-Acetileno
Flame method
3111B. Edición 23, 2017"
43,LEN-353,--,--,--,"Cobre (Cu)",--,"Espectrofotometría de absorción atómica por llama",--,"Standard Methods for the
examination of water and
wastewater, Direct Air-Acetileno
Flame method
3111B. Edición 23, 2017"
43,LEN-354,--,--,--,"Cobre (Cu)",--,"Espectrofotometría de absorción atómica por llama",--,"Standard Methods for the
examination of water and
wastewater, Direct Air-Acetileno
Flame method
3111B. Edición 23, 2017"
43,LEN-355,--,--,--,"Sólidos totales",--,Gravimetría,--,"Standard Methods, Ed. 23. 2017 2540B-2540E"
43,LEN-356,--,--,--,"Nitrógeno amoniacal",--,"Espectrofotometría UV-Vis",--,"HACH NESSLER 8038"
43,LEN-357,--,--,--,"Nitrógeno total",--,Kjheldal,--,"HACH, Method 8075.  Nessler"
43,LEN-358,--,--,--,Fósforo,--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 4500-P C. 
HACH, Method 8190"
43,LEN-359,--,--,--,"Oxígeno disuelto",--,Electrometría,--,"Standard Methods, Ed. 23. 2017 4500-OG"
43,LEN-360,--,--,--,"Aceites y grasas",--,Gravimetría,--,"Standard Methods, Ed. 23. 2017
5520D"
43,LEN-361,--,--,--,"Demanda bioquímica de oxígeno (DBO5)",--,Polarográfico,--,"Standard Methods, Ed. 23. 2017
5210 B"
43,LEN-362,--,--,--,"Demanda Química de Oxigeno (DQO)",--,"Reflujo cerrado, Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017
5220 D"
43,LEN-363,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"Standard Methods, Ed. 23. 2017
4500-H+ B"
43,LEN-364,--,--,--,Turbidez,--,Nefelometría,--,"Standard Methods, Ed. 23. 2017
2130 B"
43,LEN-365,--,--,--,Conductividad,--,Electrometría,--,"Standard Methods, Ed. 23. 2017
2510 B"
43,LEN-366,--,--,--,Metales,--,"Espectrofotometría de absorción atómica, vapor frío",--,"Standard Methods, Ed. 23. 2017, 3112 B 
EPA Mercury Method 245.1. 1974"
43,LEN-367,--,--,--,Metales,--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"Standard Methods, Ed. 23. 2017 3111B, 3111D"
43,LEN-368,--,--,--,Alcalinidad,--,Volumetría,--,"Standard Methods, Ed. 23. 2017
2310 B"
43,LEN-369,--,--,--,Dureza,--,Volumetría,--,"Standard Methods, Ed. 23. 2017
2340 C"
43,LEN-370,--,--,--,Sulfatos,--,Turbidimetría,--,"Standard Methods, Ed. 23. 2017
4500-SO4-2"
43,LEN-371,--,--,--,"Calcio (Ca)",--,Volumetría,--,"Standard Methods, Ed. 23. 2017 Ca B EDTA"
43,LEN-372,--,--,--,"Hierro (Fe)",--,"Espectrofotometría UV",--,"Standard Methods, Ed. 23. 2017 3500 Fe B"
43,LEN-373,--,--,--,"Sólidos totales disueltos",--,Gravimetría,--,"Standard Methods, Ed. 23. 2017 2540 C"
43,LEN-374,--,--,--,Metales,--,"Espectrofotometría de absorción atómica de llama, aire- acetileno",--,"Standard Methods, Ed. 23. 2017 3111 B"
43,LEN-375,--,--,--,"Cloro libre residual",--,Colorimetría,--,"Standard Methods, Ed. 23. 2017
4500 CI-G"
43,LEN-376,--,--,--,"Sólidos sedimentables",--,Gravimetría,--,"Standard Methods, Ed. 23. 2017
2540-F"
43,LEN-377,--,--,--,"Oxigeno disuelto",--,"Método Azida Modificado",--,"Standard Methods, Ed. 23. 2017
4500-O C"
